0.1, 27.163151989, 208
0.1192, 20.375462813, 105
0.1384, 27.910193919, 209
0.1576, 23.444162270999996, 184
0.1768, 16.206366505999995, 79
0.196, 22.779497700000007, 131
0.2152, 17.85749700299999, 106
0.2343, 28.03002801399998, 210
0.2535, 27.997812984000007, 210
0.2727, 26.166628787000008, 183
0.2919, 24.39733430900003, 157
0.3111, 25.64382940600001, 184
0.3303, 27.361745106, 235
0.3495, 19.769984201, 131
0.3687, 19.782069994999972, 131
0.3879, 30.16222293100003, 236
0.4071, 27.33498144700002, 236
0.4263, 25.42519149200001, 208
0.4455, 27.887867598000014, 234
0.4646, 29.685206647999962, 260
0.4838, 23.870822727000018, 183
0.503, 21.63937717600004, 156
0.5222, 24.670668242000033, 156
0.5414, 21.79965782399995, 156
0.5606, 26.192915272999926, 183
0.5798, 18.33073760299999, 106
0.599, 22.556817093000063, 131
0.6182, 22.50244287999999, 130
0.6374, 19.850331636000078, 130
0.6566, 17.95737844300004, 104
0.6758, 20.63887613299994, 105
0.6949, 22.525579446999927, 130
0.7141, 16.189244005999967, 80
0.7333, 14.289324459999989, 52
0.7525, 22.59701974699999, 130
0.7717, 16.944124365999983, 52
0.7909, 19.81675941499998, 131
0.8101, 14.226526125999953, 53
0.8293, 19.07503667800006, 79
0.8485, 18.672329374000014, 78
0.8677, 16.23099765699999, 80
0.8869, 22.74243693400001, 131
0.9061, 19.83055563700009, 131
0.9253, 16.966514988000085, 53
0.9444, 20.897394501999997, 104
0.9636, 17.997948852000036, 106
0.9828, 19.86437134000016, 131
1.002, 12.633300092000127, 27
1.021, 22.489943841000013, 131
1.04, 22.718163587999925, 131
1.06, 22.74670254800003, 131
1.079, 19.149685078000175, 80
1.098, 18.763762041000064, 78
1.117, 18.32629011899985, 106
1.136, 17.197253071000205, 53
1.156, 14.272934435000025, 53
1.175, 17.1597877910001, 53
1.194, 19.117921440999908, 79
1.213, 18.801658646000078, 78
1.232, 20.897400757000014, 106
1.252, 20.011726233000218, 131
1.271, 12.613081543000135, 28
1.29, 22.82862572099998, 131
1.309, 20.06022188099996, 131
1.328, 20.722444392999932, 105
1.347, 20.952636830000074, 106
1.367, 18.493327158000056, 105
1.386, 14.644745943000089, 53
1.405, 20.749872158000016, 105
1.424, 18.082924779999985, 105
1.443, 20.980440311999928, 105
1.463, 17.114015663000146, 53
1.482, 17.847511219999888, 105
1.501, 19.12087198800009, 79
1.52, 16.17906664799989, 79
1.539, 12.565597531000094, 27
1.559, 12.643146225999999, 27
1.578, 16.15471024400017, 78
1.597, 22.392942047999895, 130
1.616, 19.649930495000035, 130
1.635, 14.516463574, 53
1.655, 16.14404325600003, 78
1.674, 23.245759283000098, 130
1.693, 18.72895711299998, 78
1.712, 22.397880358000066, 130
1.731, 22.55951309299985, 130
1.751, 22.728427854000074, 130
1.77, 18.910890719999998, 79
1.789, 22.416975700999956, 130
1.808, 22.656733364000047, 130
1.827, 18.740584990999878, 78
1.846, 19.00170250500014, 78
1.866, 18.724842580999848, 78
1.885, 22.43629858600002, 130
1.904, 22.761430122999855, 130
1.923, 22.352411850999943, 130
1.942, 22.42694211900016, 130
1.962, 22.365179893000004, 130
1.981, 19.80174498999986, 130
2.0, 18.988924978999876, 78
