0.1, 28.216415505, 208
0.1192, 28.673395733, 208
0.1384, 29.065540071, 208
0.1576, 26.579563945999993, 208
0.1768, 27.168251381999994, 208
0.196, 28.904731800999997, 209
0.2152, 26.228469743999995, 209
0.2343, 30.827843386999973, 234
0.2535, 30.524132270999985, 234
0.2727, 30.77967614900001, 234
0.2919, 30.987419579999994, 234
0.3111, 28.397280920000014, 235
0.3303, 28.506274583999982, 236
0.3495, 31.768422912000005, 261
0.3687, 29.927630442999998, 236
0.3879, 31.563062172000002, 235
0.4071, 28.535886380999955, 235
0.4263, 27.846866429999977, 235
0.4455, 27.84423880199995, 235
0.4646, 25.92864248500007, 210
0.4838, 25.723181189, 209
0.503, 25.610259080000105, 209
0.5222, 28.145431758999962, 209
0.5414, 25.617543008999974, 209
0.5606, 28.047627981000005, 209
0.5798, 25.54054439999993, 209
0.599, 27.978635052999948, 209
0.6182, 28.170443976, 209
0.6374, 23.458605143, 184
0.6566, 23.630758721000007, 183
0.6758, 26.59545033800009, 183
0.6949, 26.268424321999987, 183
0.7141, 24.019336477000024, 183
0.7333, 23.866033349000077, 183
0.7525, 26.574088899000003, 183
0.7717, 26.34572417800007, 183
0.7909, 23.927675966999914, 183
0.8101, 23.758383184999957, 183
0.8293, 26.308857124000042, 183
0.8485, 26.372529573000065, 183
0.8677, 23.712369369000044, 183
0.8869, 26.36605707700005, 183
0.9061, 23.830688363000036, 183
0.9253, 26.62620723000009, 183
0.9444, 26.247965582999996, 183
0.9636, 23.74090609799987, 183
0.9828, 23.769211338000105, 183
1.002, 23.77591453900004, 183
1.021, 26.403482503000077, 183
1.04, 26.351658454000017, 183
1.06, 26.5686272800001, 183
1.079, 26.55331159299999, 183
1.098, 26.42555964600001, 183
1.117, 23.99854946000005, 183
1.136, 28.031237880000162, 183
1.156, 23.909808885999837, 183
1.175, 26.367265567999993, 183
1.194, 26.38349259199981, 183
1.213, 26.579437189999908, 183
1.232, 26.495808589000035, 183
1.252, 23.731271723999953, 183
1.271, 23.940469541000084, 183
1.29, 26.44158399400021, 183
1.309, 25.972199290000162, 183
1.328, 27.291094181000062, 183
1.347, 26.178311828999995, 183
1.367, 23.628715349999993, 183
1.386, 23.563756082000054, 183
1.405, 26.441351723000025, 183
1.424, 23.95763896099993, 183
1.443, 26.290406877000123, 183
1.463, 26.07993565600009, 183
1.482, 23.583856359000038, 183
1.501, 26.010685348000152, 183
1.52, 23.643077409999933, 183
1.539, 23.536579707999863, 183
1.559, 23.58112224200022, 183
1.578, 23.854594179000287, 183
1.597, 26.296415990999776, 183
1.616, 23.697149624000303, 183
1.635, 23.80970377599988, 183
1.655, 23.669911807000062, 183
1.674, 26.52851101100032, 183
1.693, 26.503647192000244, 183
1.712, 26.334987640000236, 183
1.731, 26.236122812999838, 183
1.751, 26.4516537049999, 183
1.77, 26.314412446000006, 182
1.789, 26.387430197000413, 182
1.808, 26.222347081999942, 182
1.827, 24.39939792999985, 157
1.846, 24.612928369999736, 157
1.866, 24.597395733999747, 157
1.885, 24.906640459999835, 157
1.904, 24.610388684999634, 157
1.923, 24.53774191299999, 157
1.942, 24.51554026399981, 157
1.962, 24.396849351000128, 157
1.981, 21.945201343000008, 157
2.0, 24.562864150000223, 157

