0.1, 0.248667792, 16
0.1192, 0.1634870610000001, 11
0.1384, 0.15487767200000002, 11
0.1576, 0.15541323799999995, 11
0.1768, 0.15269169299999996, 11
0.196, 0.15521102399999975, 11
0.2152, 0.1558130929999999, 11
0.2343, 0.15880845499999996, 11
0.2535, 0.15672960499999977, 11
0.2727, 0.15546607499999965, 11
0.2919, 0.15348854799999945, 11
0.3111, 0.15513288500000044, 11
0.3303, 0.1553172329999999, 11
0.3495, 0.15648909, 11
0.3687, 0.17394632099999985, 16
0.3879, 0.181166288, 16
0.4071, 0.1551451549999996, 11
0.4263, 0.15827240299999978, 11
0.4455, 0.1579242919999988, 11
0.4646, 0.1565681680000015, 11
0.4838, 0.15758380599999988, 11
0.503, 0.15763498699999978, 11
0.5222, 0.1650853330000004, 11
0.5414, 0.175802032, 16
0.5606, 0.17786848299999924, 16
0.5798, 0.15577192000000117, 11
0.599, 0.15831101100000033, 11
0.6182, 0.15834555500000036, 11
0.6374, 0.15765171299999992, 11
0.6566, 0.16451951699999867, 11
0.6758, 0.16439781499999917, 11
0.6949, 0.156835641999999, 11
0.7141, 0.17657108900000118, 16
0.7333, 0.17800569600000316, 16
0.7525, 0.15538605999999788, 11
0.7717, 0.16013519300000212, 11
0.7909, 0.1637538900000024, 11
0.8101, 0.15676037299999734, 11
0.8293, 0.15534254000000303, 11
0.8485, 0.15653077400000015, 11
0.8677, 0.1593618620000008, 11
0.8869, 0.1594898090000001, 11
0.9061, 0.15833462000000154, 11
0.9253, 0.1800836249999982, 16
0.9444, 0.16234565099999898, 12
0.9636, 0.15716837300000108, 11
0.9828, 0.15828178099999946, 11
1.002, 0.15766294000000158, 11
1.021, 0.15928013899999982, 11
1.04, 0.16155499699999964, 11
1.06, 0.17812395300000006, 11
1.079, 0.15725244900000135, 11
1.098, 0.15649213100000026, 11
1.117, 0.15716811299999733, 11
1.136, 0.15776368899999937, 11
1.156, 0.16163654999999721, 11
1.175, 0.16220878900000102, 11
1.194, 0.20997376500000087, 21
1.213, 0.20983137700000043, 21
1.232, 0.19024733400000216, 15
1.252, 0.1713854210000001, 15
1.271, 0.19500824600000044, 20
1.29, 0.19626455199999882, 20
1.309, 0.20423002599999762, 20
1.328, 0.1978138720000011, 20
1.347, 0.1977217220000007, 20
1.367, 0.19690395599999988, 20
1.386, 0.17378853299999975, 15
1.405, 0.17397020800000007, 15
1.424, 0.1732314699999975, 15
1.443, 0.17051904199999512, 15
1.463, 0.2013632560000005, 20
1.482, 0.1727247429999963, 15
1.501, 0.19396758100000255, 20
1.52, 0.17534939000000094, 15
1.539, 0.197753622999997, 20
1.559, 0.20568320400000317, 20
1.578, 0.173273082999998, 15
1.597, 0.17483004999999707, 15
1.616, 0.17362605299999956, 15
1.635, 0.18167326800000438, 16
1.655, 0.1773987610000063, 16
1.674, 0.17321501099999637, 15
1.693, 0.1999617760000021, 21
1.712, 0.1714662130000022, 15
1.731, 0.1708008250000006, 15
1.751, 0.22022869700000314, 26
1.77, 0.22324643200000338, 26
1.789, 0.17636125199999952, 15
1.808, 0.18856094200000229, 15
1.827, 0.17668806600000408, 15
1.846, 0.17170212799999973, 15
1.866, 0.18445503400000263, 17
1.885, 0.15650388499999934, 11
1.904, 0.16105939799999902, 11
1.923, 0.1859615070000018, 17
1.942, 0.15861965799999922, 11
1.962, 0.204949292000002, 18
1.981, 0.20754607500000333, 22
2.0, 0.23576688200000007, 27

